hs_gene_id	mm_gene_id	mm_homol	ac_gene_id	ac_homol	gene_symbol
ENSG00000141040	ENSMUSG00000005267	ortholog_one2one	ENSACAG00000024210	ortholog_many2many	ZNF287
ENSG00000141040	ENSMUSG00000005267	ortholog_one2one	ENSACAG00000027246	ortholog_many2many	ZNF287
ENSG00000141040	ENSMUSG00000005267	ortholog_one2one	ENSACAG00000027528	ortholog_many2many	ZNF287
ENSG00000141040	ENSMUSG00000005267	ortholog_one2one	ENSACAG00000023395	ortholog_many2many	ZNF287
ENSG00000141040	ENSMUSG00000005267	ortholog_one2one	ENSACAG00000026879	ortholog_many2many	ZNF287
ENSG00000141040	ENSMUSG00000005267	ortholog_one2one	ENSACAG00000025667	ortholog_many2many	ZNF287
ENSG00000141040	ENSMUSG00000005267	ortholog_one2one	ENSACAG00000025114	ortholog_many2many	ZNF287
ENSG00000141040	ENSMUSG00000005267	ortholog_one2one	ENSACAG00000022603	ortholog_many2many	ZNF287
ENSG00000141040	ENSMUSG00000005267	ortholog_one2one	ENSACAG00000027577	ortholog_many2many	ZNF287
ENSG00000141040	ENSMUSG00000005267	ortholog_one2one	ENSACAG00000027143	ortholog_many2many	ZNF287
ENSG00000141040	ENSMUSG00000005267	ortholog_one2one	ENSACAG00000025247	ortholog_many2many	ZNF287
ENSG00000141040	ENSMUSG00000005267	ortholog_one2one	ENSACAG00000024581	ortholog_many2many	ZNF287
ENSG00000131845					ZNF304
ENSG00000261992					GATAD2B
ENSG00000143614	ENSMUSG00000042390	ortholog_one2one	ENSACAG00000008791	ortholog_one2one	GATAD2B
ENSG00000113300	ENSMUSG00000020362	ortholog_one2one	ENSACAG00000016548	ortholog_one2one	CNOT6
ENSG00000196700	ENSMUSG00000000823	ortholog_one2one	ENSACAG00000006612	ortholog_one2one	ZNF512B
ENSG00000188033			ENSACAG00000023000	ortholog_one2many	ZNF490
ENSG00000049618	ENSMUSG00000069729	ortholog_one2one	ENSACAG00000005132	ortholog_one2one	ARID1B
ENSG00000186260	ENSMUSG00000009569	ortholog_one2one	ENSACAG00000003638	ortholog_one2one	MKL2
ENSG00000057935	ENSMUSG00000055817	ortholog_one2one	ENSACAG00000014478	ortholog_one2one	MTA3
ENSG00000197024	ENSMUSG00000062519	ortholog_one2one			ZNF398
ENSG00000197566			ENSACAG00000003802	ortholog_many2many	ZNF624
ENSG00000197566			ENSACAG00000025459	ortholog_many2many	ZNF624
ENSG00000197566			ENSACAG00000004237	ortholog_many2many	ZNF624
ENSG00000197566			ENSACAG00000003835	ortholog_many2many	ZNF624
ENSG00000197566			ENSACAG00000010386	ortholog_many2many	ZNF624
ENSG00000197566			ENSACAG00000027129	ortholog_many2many	ZNF624
ENSG00000197566			ENSACAG00000023721	ortholog_many2many	ZNF624
ENSG00000197566			ENSACAG00000023940	ortholog_many2many	ZNF624
ENSG00000197566			ENSACAG00000025291	ortholog_many2many	ZNF624
ENSG00000197566			ENSACAG00000014018	ortholog_many2many	ZNF624
ENSG00000197566			ENSACAG00000012005	ortholog_many2many	ZNF624
ENSG00000197566			ENSACAG00000005094	ortholog_many2many	ZNF624
ENSG00000197566			ENSACAG00000025636	ortholog_many2many	ZNF624
ENSG00000197566			ENSACAG00000006158	ortholog_many2many	ZNF624
ENSG00000197566			ENSACAG00000025016	ortholog_many2many	ZNF624
ENSG00000197566			ENSACAG00000011401	ortholog_many2many	ZNF624
ENSG00000197566			ENSACAG00000012859	ortholog_many2many	ZNF624
ENSG00000197566			ENSACAG00000010220	ortholog_many2many	ZNF624
ENSG00000197566			ENSACAG00000010529	ortholog_many2many	ZNF624
ENSG00000166188	ENSMUSG00000046556	ortholog_one2one	ENSACAG00000026479	ortholog_one2one	ZNF319
ENSG00000187514	ENSMUSG00000026238	ortholog_one2one	ENSACAG00000012136	ortholog_one2one	PTMA
ENSG00000196263	ENSMUSG00000055150	ortholog_one2one	ENSACAG00000013824	ortholog_one2many	ZNF471
ENSG00000007545	ENSMUSG00000038002	ortholog_one2one	ENSACAG00000003178	ortholog_one2one	CRAMP1
ENSG00000196588	ENSMUSG00000042292	ortholog_one2one	ENSACAG00000005348	ortholog_one2one	MKL1
ENSG00000088881	ENSMUSG00000053552	ortholog_one2one	ENSACAG00000000329	ortholog_one2one	EBF4
ENSG00000215271	ENSMUSG00000057156	ortholog_one2one	ENSACAG00000007379	ortholog_one2one	HOMEZ
ENSG00000121297	ENSMUSG00000021217	ortholog_one2one	ENSACAG00000012280	ortholog_one2one	TSHZ3
ENSG00000181472	ENSMUSG00000075327	ortholog_one2one	ENSACAG00000006317	ortholog_one2one	ZBTB2
ENSG00000183495	ENSMUSG00000029505	ortholog_one2one	ENSACAG00000007378	ortholog_one2one	EP400
ENSG00000143157	ENSMUSG00000040596	ortholog_one2one	ENSACAG00000014484	ortholog_one2one	POGK
ENSG00000109118	ENSMUSG00000037791	ortholog_one2one	ENSACAG00000016184	ortholog_one2one	PHF12
ENSG00000012822	ENSMUSG00000023055	ortholog_one2one	ENSACAG00000001291	ortholog_one2one	CALCOCO1
ENSG00000142065	ENSMUSG00000053985	ortholog_one2one	ENSACAG00000013824	ortholog_one2many	ZFP14
ENSG00000100888	ENSMUSG00000053754	ortholog_one2one	ENSACAG00000003139	ortholog_one2one	CHD8
ENSG00000171448	ENSMUSG00000050714	ortholog_one2one	ENSACAG00000007975	ortholog_one2many	ZBTB26
ENSG00000130803	ENSMUSG00000057551	ortholog_one2one			ZNF317
ENSG00000124160	ENSMUSG00000039804	ortholog_one2one	ENSACAG00000007346	ortholog_one2one	NCOA5
ENSG00000101255	ENSMUSG00000032715	ortholog_one2one	ENSACAG00000008188	ortholog_one2one	TRIB3
ENSG00000164331	ENSMUSG00000021661	ortholog_one2one	ENSACAG00000009434	ortholog_one2one	ANKRA2
ENSG00000146587	ENSMUSG00000061898	ortholog_one2one	ENSACAG00000014483	ortholog_one2many	RBAK
ENSG00000105705	ENSMUSG00000011306	ortholog_one2one	ENSACAG00000008769	ortholog_one2one	SUGP1
ENSG00000157259	ENSMUSG00000007415	ortholog_one2one	ENSACAG00000015498	ortholog_one2one	GATAD1
ENSG00000188290			ENSACAG00000004091	ortholog_one2one	HES4
ENSG00000119725	ENSMUSG00000042472	ortholog_one2one	ENSACAG00000016111	ortholog_one2one	ZNF410
ENSG00000109705	ENSMUSG00000049691	ortholog_one2one			NKX3-2
ENSG00000138376	ENSMUSG00000026196	ortholog_one2one	ENSACAG00000015438	ortholog_one2one	BARD1
ENSG00000185129	ENSMUSG00000043991	ortholog_one2one			PURA
ENSG00000123307	ENSMUSG00000048015	ortholog_one2one	ENSACAG00000014910	ortholog_one2one	NEUROD4
ENSG00000137504	ENSMUSG00000051451	ortholog_one2one	ENSACAG00000001906	ortholog_one2one	CREBZF
ENSG00000197951					ZNF71
ENSG00000175691			ENSACAG00000023000	ortholog_one2many	ZNF77
ENSG00000125850	ENSMUSG00000037279	ortholog_one2one	ENSACAG00000014216	ortholog_one2one	OVOL2
ENSG00000148143	ENSMUSG00000060206	ortholog_one2one	ENSACAG00000027648	ortholog_one2many	ZNF462
ENSG00000148143	ENSMUSG00000060206	ortholog_one2one	ENSACAG00000003537	ortholog_one2many	ZNF462
ENSG00000196150	ENSMUSG00000054967	ortholog_one2one	ENSACAG00000025862	ortholog_many2many	ZNF250
ENSG00000196150	ENSMUSG00000054967	ortholog_one2one	ENSACAG00000003921	ortholog_many2many	ZNF250
ENSG00000196150	ENSMUSG00000054967	ortholog_one2one	ENSACAG00000024956	ortholog_many2many	ZNF250
ENSG00000126461	ENSMUSG00000038406	ortholog_one2one	ENSACAG00000014008	ortholog_one2one	SCAF1
ENSG00000055609	ENSMUSG00000038056	ortholog_one2one	ENSACAG00000014195	ortholog_one2one	KMT2C
ENSG00000064218	ENSMUSG00000042372	ortholog_one2one	ENSACAG00000002401	ortholog_one2one	DMRT3
ENSG00000051180	ENSMUSG00000027323	ortholog_one2one	ENSACAG00000013786	ortholog_one2one	RAD51
ENSG00000182185	ENSMUSG00000059060	ortholog_one2one	ENSACAG00000005567	ortholog_one2one	RAD51B
ENSG00000131759	ENSMUSG00000037992	ortholog_one2one	ENSACAG00000002413	ortholog_one2one	RARA
ENSG00000077092	ENSMUSG00000017491	ortholog_one2one	ENSACAG00000009257	ortholog_one2one	RARB
ENSG00000172819	ENSMUSG00000001288	ortholog_one2one	ENSACAG00000006832	ortholog_one2one	RARG
ENSG00000139687	ENSMUSG00000022105	ortholog_one2one	ENSACAG00000003413	ortholog_one2one	RB1
ENSG00000032219	ENSMUSG00000048118	ortholog_one2one	ENSACAG00000014637	ortholog_one2one	ARID4A
ENSG00000127124	ENSMUSG00000028634	ortholog_one2one	ENSACAG00000000262	ortholog_one2one	HIVEP3
ENSG00000073614	ENSMUSG00000030180	ortholog_one2one	ENSACAG00000000034	ortholog_one2one	KDM5A
ENSG00000162521	ENSMUSG00000057236	ortholog_one2one	ENSACAG00000003389	ortholog_one2one	RBBP4
ENSG00000102054	ENSMUSG00000031353	ortholog_one2one			RBBP7
ENSG00000080839	ENSMUSG00000027641	ortholog_one2one	ENSACAG00000006847	ortholog_one2one	RBL1
ENSG00000130711	ENSMUSG00000079466	ortholog_one2one			PRDM12
ENSG00000112238	ENSMUSG00000040478	ortholog_one2one	ENSACAG00000024267	ortholog_one2one	PRDM13
ENSG00000103479	ENSMUSG00000031666	ortholog_one2one	ENSACAG00000016269	ortholog_one2one	RBL2
ENSG00000256683					ZNF350
ENSG00000162924	ENSMUSG00000020275	ortholog_one2one	ENSACAG00000003030	ortholog_one2one	REL
ENSG00000173039	ENSMUSG00000024927	ortholog_one2one	ENSACAG00000004399	ortholog_one2one	RELA
ENSG00000104856	ENSMUSG00000002983	ortholog_one2one	ENSACAG00000004079	ortholog_one2one	RELB
ENSG00000005007	ENSMUSG00000058301	ortholog_one2one			UPF1
ENSG00000133884	ENSMUSG00000024826	ortholog_one2one	ENSACAG00000024392	ortholog_one2one	DPF2
ENSG00000084093	ENSMUSG00000029249	ortholog_one2one	ENSACAG00000002355	ortholog_one2one	REST
ENSG00000035928	ENSMUSG00000029191	ortholog_one2one	ENSACAG00000007579	ortholog_one2one	RFC1
ENSG00000237462					TRIM27
ENSG00000234495					TRIM27
ENSG00000229006					TRIM27
ENSG00000204713	ENSMUSG00000021326	ortholog_one2one			TRIM27
ENSG00000237071					TRIM27
ENSG00000215641					TRIM27
ENSG00000233948					TRIM27
ENSG00000132005	ENSMUSG00000031706	ortholog_one2one	ENSACAG00000015671	ortholog_one2one	RFX1
ENSG00000087903	ENSMUSG00000024206	ortholog_one2one			RFX2
ENSG00000080298	ENSMUSG00000040929	ortholog_one2one	ENSACAG00000003262	ortholog_one2one	RFX3
ENSG00000111783	ENSMUSG00000020037	ortholog_one2one	ENSACAG00000015355	ortholog_one2one	RFX4
ENSG00000143390	ENSMUSG00000005774	ortholog_one2one	ENSACAG00000029645	ortholog_one2one	RFX5
ENSG00000133111	ENSMUSG00000036615	ortholog_one2one	ENSACAG00000004460	ortholog_one2one	RFXAP
ENSG00000226788					RING1
ENSG00000204227	ENSMUSG00000024325	ortholog_one2one	ENSACAG00000008962	ortholog_one2one	RING1
ENSG00000228520					RING1
ENSG00000206287					RING1
ENSG00000231115					RING1
ENSG00000235107					RING1
ENSG00000117000	ENSMUSG00000049878	ortholog_one2one	ENSACAG00000016926	ortholog_one2one	RLF
ENSG00000069399	ENSMUSG00000053175	ortholog_one2one	ENSACAG00000009531	ortholog_one2one	BCL3
ENSG00000113916	ENSMUSG00000022508	ortholog_one2one	ENSACAG00000006666	ortholog_one2one	BCL6
ENSG00000118707	ENSMUSG00000062175	ortholog_one2one	ENSACAG00000009733	ortholog_one2many	TGIF2
ENSG00000121481	ENSMUSG00000026484	ortholog_one2one	ENSACAG00000002433	ortholog_one2one	RNF2
ENSG00000112182	ENSMUSG00000040270	ortholog_one2one	ENSACAG00000014366	ortholog_one2one	BACH2
ENSG00000063978	ENSMUSG00000029110	ortholog_one2one	ENSACAG00000016861	ortholog_one2one	RNF4
ENSG00000127870	ENSMUSG00000029634	ortholog_one2one	ENSACAG00000002971	ortholog_one2one	RNF6
ENSG00000052850	ENSMUSG00000040310	ortholog_one2one	ENSACAG00000014352	ortholog_one2one	ALX4
ENSG00000069667	ENSMUSG00000032238	ortholog_one2one	ENSACAG00000015903	ortholog_one2one	RORA
ENSG00000198963	ENSMUSG00000036192	ortholog_one2one	ENSACAG00000005205	ortholog_one2one	RORB
ENSG00000143365	ENSMUSG00000028150	ortholog_one2one	ENSACAG00000004098	ortholog_one2one	RORC
ENSG00000124782	ENSMUSG00000039087	ortholog_one2one	ENSACAG00000000520	ortholog_one2one	RREB1
ENSG00000186350	ENSMUSG00000015846	ortholog_one2one			RXRA
ENSG00000228333					RXRB
ENSG00000204231	ENSMUSG00000039656	ortholog_one2one			RXRB
ENSG00000231321					RXRB
ENSG00000227322					RXRB
ENSG00000235712					RXRB
ENSG00000206289					RXRB
ENSG00000143171	ENSMUSG00000015843	ortholog_one2one			RXRG
ENSG00000160633	ENSMUSG00000071054	ortholog_one2one	ENSACAG00000016893	ortholog_many2many	SAFB
ENSG00000160633	ENSMUSG00000071054	ortholog_one2one	ENSACAG00000016928	ortholog_many2many	SAFB
ENSG00000165821	ENSMUSG00000049532	ortholog_one2one	ENSACAG00000000030	ortholog_one2one	SALL2
ENSG00000103449	ENSMUSG00000031665	ortholog_one2one	ENSACAG00000014399	ortholog_one2one	SALL1
ENSG00000182568	ENSMUSG00000023927	ortholog_one2one	ENSACAG00000007941	ortholog_one2one	SATB1
ENSG00000047634					SCML1
ENSG00000165495	ENSMUSG00000035934	ortholog_one2one	ENSACAG00000000635	ortholog_one2one	PKNOX2
ENSG00000057657	ENSMUSG00000038151	ortholog_one2one	ENSACAG00000005496	ortholog_one2one	PRDM1
ENSG00000198026	ENSMUSG00000039834	ortholog_one2one	ENSACAG00000026750	ortholog_one2one	ZNF335
ENSG00000132623	ENSMUSG00000074771	ortholog_one2one	ENSACAG00000001973	ortholog_one2one	ANKEF1
ENSG00000142025	ENSMUSG00000011349	ortholog_one2one			DMRTC2
ENSG00000143006	ENSMUSG00000028610	ortholog_one2one	ENSACAG00000008903	ortholog_one2one	DMRTB1
ENSG00000176399	ENSMUSG00000043753	ortholog_one2one	ENSACAG00000017537	ortholog_one2one	DMRTA1
ENSG00000178403	ENSMUSG00000027967	ortholog_one2one	ENSACAG00000023148	ortholog_one2one	NEUROG2
ENSG00000164600	ENSMUSG00000037984	ortholog_one2one	ENSACAG00000009699	ortholog_one2one	NEUROD6
ENSG00000142611	ENSMUSG00000039410	ortholog_one2one	ENSACAG00000017766	ortholog_one2one	PRDM16
ENSG00000147596	ENSMUSG00000042414	ortholog_one2one	ENSACAG00000015176	ortholog_one2one	PRDM14
ENSG00000151322	ENSMUSG00000021010	ortholog_one2one	ENSACAG00000002620	ortholog_one2one	NPAS3
ENSG00000123219	ENSMUSG00000021714	ortholog_one2one	ENSACAG00000015759	ortholog_one2one	CENPK
ENSG00000116560	ENSMUSG00000028820	ortholog_one2one	ENSACAG00000013307	ortholog_one2one	SFPQ
ENSG00000155229	ENSMUSG00000025159	ortholog_one2one	ENSACAG00000001981	ortholog_one2one	MMS19
ENSG00000089116	ENSMUSG00000029595	ortholog_one2one	ENSACAG00000005037	ortholog_one2one	LHX5
ENSG00000136450	ENSMUSG00000018379	ortholog_one2one	ENSACAG00000005542	ortholog_one2one	SRSF1
ENSG00000161547	ENSMUSG00000034120	ortholog_one2one	ENSACAG00000008553	ortholog_one2many	SRSF2
ENSG00000112081	ENSMUSG00000071172	ortholog_one2one	ENSACAG00000016637	ortholog_one2one	SRSF3
ENSG00000235109			ENSACAG00000022914	ortholog_many2many	ZSCAN31
ENSG00000235109			ENSACAG00000026755	ortholog_many2many	ZSCAN31
ENSG00000100650	ENSMUSG00000021134	ortholog_one2one	ENSACAG00000005143	ortholog_one2one	SRSF5
ENSG00000124193	ENSMUSG00000016921	ortholog_one2one	ENSACAG00000002061	ortholog_one2one	SRSF6
ENSG00000164736	ENSMUSG00000025902	ortholog_one2one			SOX17
ENSG00000165671	ENSMUSG00000021488	ortholog_one2one	ENSACAG00000005566	ortholog_one2one	NSD1
ENSG00000061936	ENSMUSG00000029439	ortholog_one2one	ENSACAG00000007220	ortholog_one2one	SFSWAP
ENSG00000144802	ENSMUSG00000035356	ortholog_one2one	ENSACAG00000012098	ortholog_one2one	NFKBIZ
ENSG00000124440	ENSMUSG00000004328	ortholog_one2one	ENSACAG00000016766	ortholog_one2one	HIF3A
ENSG00000106479			ENSACAG00000026845	ortholog_one2one	ZNF862
ENSG00000125812	ENSMUSG00000027439	ortholog_one2one	ENSACAG00000015141	ortholog_one2one	GZF1
ENSG00000137054	ENSMUSG00000028318	ortholog_one2one			POLR1E
ENSG00000023041	ENSMUSG00000024982	ortholog_one2one	ENSACAG00000009483	ortholog_one2one	ZDHHC6
ENSG00000169594	ENSMUSG00000025105	ortholog_one2one	ENSACAG00000013670	ortholog_one2one	BNC1
ENSG00000221818	ENSMUSG00000022053	ortholog_one2one	ENSACAG00000005898	ortholog_one2one	EBF2
ENSG00000185960			ENSACAG00000006055	ortholog_one2one	SHOX
ENSG00000168779	ENSMUSG00000027833	ortholog_one2one	ENSACAG00000006789	ortholog_one2one	SHOX2
ENSG00000108854	ENSMUSG00000018363	ortholog_one2one	ENSACAG00000000474	ortholog_one2one	SMURF2
ENSG00000162775	ENSMUSG00000048109	ortholog_one2one			RBM15
ENSG00000168283	ENSMUSG00000026739	ortholog_one2many	ENSACAG00000023169	ortholog_one2many	BMI1
ENSG00000159556	ENSMUSG00000032318	ortholog_one2one			ISL2
ENSG00000181827	ENSMUSG00000037674	ortholog_one2one	ENSACAG00000008482	ortholog_one2one	RFX7
ENSG00000115421	ENSMUSG00000020273	ortholog_one2one	ENSACAG00000015048	ortholog_one2one	PAPOLG
ENSG00000127152	ENSMUSG00000048251	ortholog_one2one	ENSACAG00000013085	ortholog_one2one	BCL11B
ENSG00000112246	ENSMUSG00000019913	ortholog_one2one			SIM1
ENSG00000159263	ENSMUSG00000062713	ortholog_one2one	ENSACAG00000008765	ortholog_one2one	SIM2
ENSG00000126778	ENSMUSG00000051367	ortholog_one2one	ENSACAG00000023286	ortholog_one2one	SIX1
ENSG00000138083	ENSMUSG00000038805	ortholog_one2one	ENSACAG00000003788	ortholog_one2one	SIX3
ENSG00000157933	ENSMUSG00000029050	ortholog_one2one	ENSACAG00000010685	ortholog_one2one	SKI
ENSG00000136603	ENSMUSG00000027660	ortholog_one2one	ENSACAG00000016018	ortholog_one2one	SKIL
ENSG00000198142	ENSMUSG00000098188	ortholog_one2one			SOWAHC
ENSG00000132003	ENSMUSG00000035671	ortholog_one2one	ENSACAG00000009232	ortholog_one2one	ZSWIM4
ENSG00000198093					ZNF649
ENSG00000019549	ENSMUSG00000022676	ortholog_one2one	ENSACAG00000012332	ortholog_one2one	SNAI2
ENSG00000102038	ENSMUSG00000031099	ortholog_one2one	ENSACAG00000011376	ortholog_one2one	SMARCA1
ENSG00000080503	ENSMUSG00000024921	ortholog_one2one	ENSACAG00000002423	ortholog_one2one	SMARCA2
ENSG00000071794	ENSMUSG00000002428	ortholog_one2one	ENSACAG00000007116	ortholog_one2one	HLTF
ENSG00000127616	ENSMUSG00000032187	ortholog_one2one			SMARCA4
ENSG00000099956	ENSMUSG00000000902	ortholog_one2one	ENSACAG00000007478	ortholog_one2one	SMARCB1
ENSG00000275837					SMARCB1
ENSG00000121413	ENSMUSG00000070822	ortholog_one2one	ENSACAG00000023124	ortholog_many2many	ZSCAN18
ENSG00000121413	ENSMUSG00000070822	ortholog_one2one	ENSACAG00000025321	ortholog_many2many	ZSCAN18
ENSG00000121413	ENSMUSG00000070822	ortholog_one2one	ENSACAG00000023239	ortholog_many2many	ZSCAN18
ENSG00000121413	ENSMUSG00000070822	ortholog_one2one	ENSACAG00000026848	ortholog_many2many	ZSCAN18
ENSG00000121413	ENSMUSG00000070822	ortholog_one2one	ENSACAG00000024210	ortholog_many2many	ZSCAN18
ENSG00000121413	ENSMUSG00000070822	ortholog_one2one	ENSACAG00000027246	ortholog_many2many	ZSCAN18
ENSG00000121413	ENSMUSG00000070822	ortholog_one2one	ENSACAG00000027528	ortholog_many2many	ZSCAN18
ENSG00000121413	ENSMUSG00000070822	ortholog_one2one	ENSACAG00000023395	ortholog_many2many	ZSCAN18
ENSG00000121413	ENSMUSG00000070822	ortholog_one2one	ENSACAG00000026879	ortholog_many2many	ZSCAN18
ENSG00000121413	ENSMUSG00000070822	ortholog_one2one	ENSACAG00000025667	ortholog_many2many	ZSCAN18
ENSG00000121413	ENSMUSG00000070822	ortholog_one2one	ENSACAG00000025114	ortholog_many2many	ZSCAN18
ENSG00000121413	ENSMUSG00000070822	ortholog_one2one	ENSACAG00000022603	ortholog_many2many	ZSCAN18
ENSG00000121413	ENSMUSG00000070822	ortholog_one2one	ENSACAG00000027577	ortholog_many2many	ZSCAN18
ENSG00000121413	ENSMUSG00000070822	ortholog_one2one	ENSACAG00000027143	ortholog_many2many	ZSCAN18
ENSG00000121413	ENSMUSG00000070822	ortholog_one2one	ENSACAG00000025247	ortholog_many2many	ZSCAN18
ENSG00000121413	ENSMUSG00000070822	ortholog_one2one	ENSACAG00000024581	ortholog_many2many	ZSCAN18
ENSG00000205189	ENSMUSG00000069114	ortholog_one2one	ENSACAG00000027698	ortholog_one2many	ZBTB10
ENSG00000205189	ENSMUSG00000069114	ortholog_one2one	ENSACAG00000013488	ortholog_one2many	ZBTB10
ENSG00000169955					ZNF747
ENSG00000173473	ENSMUSG00000032481	ortholog_one2one	ENSACAG00000010345	ortholog_one2one	SMARCC1
ENSG00000139613	ENSMUSG00000025369	ortholog_one2one	ENSACAG00000007714	ortholog_one2one	SMARCC2
ENSG00000066117	ENSMUSG00000023018	ortholog_one2one	ENSACAG00000017038	ortholog_one2one	SMARCD1
ENSG00000108604	ENSMUSG00000078619	ortholog_one2one	ENSACAG00000017920	ortholog_one2one	SMARCD2
ENSG00000082014	ENSMUSG00000028949	ortholog_one2one			SMARCD3
ENSG00000073584	ENSMUSG00000037935	ortholog_one2one	ENSACAG00000016067	ortholog_one2one	SMARCE1
ENSG00000168495	ENSMUSG00000000776	ortholog_one2one	ENSACAG00000010592	ortholog_one2one	POLR3D
ENSG00000124216	ENSMUSG00000042821	ortholog_one2one	ENSACAG00000015607	ortholog_one2one	SNAI1
ENSG00000023608	ENSMUSG00000021113	ortholog_one2one	ENSACAG00000016191	ortholog_one2one	SNAPC1
ENSG00000104976	ENSMUSG00000011837	ortholog_one2one	ENSACAG00000026540	ortholog_one2one	SNAPC2
ENSG00000164975	ENSMUSG00000028483	ortholog_one2one	ENSACAG00000017765	ortholog_one2one	SNAPC3
ENSG00000165684	ENSMUSG00000036281	ortholog_one2one			SNAPC4
ENSG00000125835	ENSMUSG00000027404	ortholog_one2one	ENSACAG00000002053	ortholog_one2many	SNRPB
ENSG00000167088	ENSMUSG00000002477	ortholog_one2one	ENSACAG00000006364	ortholog_one2one	SNRPD1
ENSG00000282214					CAPN15
ENSG00000103326	ENSMUSG00000037326	ortholog_one2one	ENSACAG00000003352	ortholog_one2one	CAPN15
ENSG00000182968	ENSMUSG00000096014	ortholog_one2one	ENSACAG00000006346	ortholog_one2one	SOX1
ENSG00000181449	ENSMUSG00000074637	ortholog_one2one			SOX2
ENSG00000134595	ENSMUSG00000045179	ortholog_one2one			SOX3
ENSG00000124766	ENSMUSG00000076431	ortholog_one2one			SOX4
ENSG00000134532	ENSMUSG00000041540	ortholog_one2one	ENSACAG00000017320	ortholog_one2one	SOX5
ENSG00000125398	ENSMUSG00000000567	ortholog_one2one	ENSACAG00000008719	ortholog_one2one	SOX9
ENSG00000100146	ENSMUSG00000033006	ortholog_one2one	ENSACAG00000015274	ortholog_one2one	SOX10
ENSG00000176887	ENSMUSG00000063632	ortholog_one2one	ENSACAG00000011390	ortholog_one2one	SOX11
ENSG00000129194	ENSMUSG00000041287	ortholog_one2one			SOX15
ENSG00000177732	ENSMUSG00000051817	ortholog_one2one	ENSACAG00000008177	ortholog_one2one	SOX12
ENSG00000185591	ENSMUSG00000001280	ortholog_one2one	ENSACAG00000000610	ortholog_one2one	SP1
ENSG00000167182	ENSMUSG00000018678	ortholog_one2one	ENSACAG00000006793	ortholog_one2one	SP2
ENSG00000172845	ENSMUSG00000027109	ortholog_one2one	ENSACAG00000017061	ortholog_one2one	SP3
ENSG00000105866	ENSMUSG00000025323	ortholog_one2one	ENSACAG00000014193	ortholog_one2one	SP4
ENSG00000067066	ENSMUSG00000094514	ortholog_one2many			SP100
ENSG00000067066	ENSMUSG00000026222	ortholog_one2many			SP100
ENSG00000067066	ENSMUSG00000094915	ortholog_one2many			SP100
ENSG00000183770	ENSMUSG00000050397	ortholog_one2one			FOXL2
ENSG00000066336	ENSMUSG00000002111	ortholog_one2one	ENSACAG00000002490	ortholog_one2one	SPI1
ENSG00000269404	ENSMUSG00000008193	ortholog_one2many	ENSACAG00000029484	ortholog_one2many	SPIB
ENSG00000012048	ENSMUSG00000017146	ortholog_one2one	ENSACAG00000013415	ortholog_one2one	BRCA1
ENSG00000072310	ENSMUSG00000020538	ortholog_one2one	ENSACAG00000001181	ortholog_one2one	SREBF1
ENSG00000198911	ENSMUSG00000022463	ortholog_one2one	ENSACAG00000004146	ortholog_one2one	SREBF2
ENSG00000112658	ENSMUSG00000015605	ortholog_one2one	ENSACAG00000004798	ortholog_one2one	SRF
ENSG00000184895	ENSMUSG00000069036	ortholog_one2one			SRY
ENSG00000132109	ENSMUSG00000030966	ortholog_one2one	ENSACAG00000014928	ortholog_one2many	TRIM21
ENSG00000138385	ENSMUSG00000068882	ortholog_one2one	ENSACAG00000017008	ortholog_one2one	SSB
ENSG00000149136	ENSMUSG00000027067	ortholog_one2one	ENSACAG00000007488	ortholog_one2one	SSRP1
ENSG00000139618	ENSMUSG00000041147	ortholog_one2one	ENSACAG00000004541	ortholog_one2one	BRCA2
ENSG00000126752	ENSMUSG00000068218	ortholog_many2many			SSX1
ENSG00000126752	ENSMUSG00000079702	ortholog_many2many			SSX1
ENSG00000126752	ENSMUSG00000079701	ortholog_many2many			SSX1
ENSG00000126752	ENSMUSG00000068219	ortholog_many2many			SSX1
ENSG00000126752	ENSMUSG00000079704	ortholog_many2many			SSX1
ENSG00000126752	ENSMUSG00000062814	ortholog_many2many			SSX1
ENSG00000126752	ENSMUSG00000035371	ortholog_many2many			SSX1
ENSG00000126752	ENSMUSG00000095316	ortholog_many2many			SSX1
ENSG00000126752	ENSMUSG00000023165	ortholog_many2many			SSX1
ENSG00000126752	ENSMUSG00000079705	ortholog_many2many			SSX1
ENSG00000126752	ENSMUSG00000079697	ortholog_many2many			SSX1
ENSG00000126752	ENSMUSG00000071816	ortholog_many2many			SSX1
ENSG00000126752	ENSMUSG00000079699	ortholog_many2many			SSX1
ENSG00000126752	ENSMUSG00000079703	ortholog_many2many			SSX1
ENSG00000241476	ENSMUSG00000068218	ortholog_many2many			SSX2
ENSG00000241476	ENSMUSG00000079702	ortholog_many2many			SSX2
ENSG00000241476	ENSMUSG00000079701	ortholog_many2many			SSX2
ENSG00000241476	ENSMUSG00000068219	ortholog_many2many			SSX2
ENSG00000241476	ENSMUSG00000079704	ortholog_many2many			SSX2
ENSG00000241476	ENSMUSG00000062814	ortholog_many2many			SSX2
ENSG00000241476	ENSMUSG00000035371	ortholog_many2many			SSX2
ENSG00000241476	ENSMUSG00000095316	ortholog_many2many			SSX2
ENSG00000241476	ENSMUSG00000023165	ortholog_many2many			SSX2
ENSG00000241476	ENSMUSG00000079705	ortholog_many2many			SSX2
